ID,result
0,0.7908811459842463
1,0.7776944274815603
2,0.27311669514106846
3,0.675443922970812
4,0.4171881589886945
5,0.7418169986321327
6,0.651614068114798
7,0.30957496026297004
8,0.6560162271818378
9,0.8583433925509253
10,0.5989557764520589
11,0.5922449442867614
12,0.8684345875227517
13,0.8079485830713896
14,0.8396384219068626
15,0.6322730231921508
16,0.34771604891207897
17,0.6463003948972738
18,0.43660979906060454
19,0.8349018778252392
20,0.3036795274652307
21,0.4575933305926285
22,0.8093821766809145
23,0.38558800278359506
24,0.872666837593729
25,0.5497892029430165
26,0.22746441306987075
27,0.6568306133907859
28,0.4181688784485659
29,0.8841175637517232
30,0.6270042835984582
31,0.8557031697215789
32,0.6053535946276435
33,0.1687251266821068
34,0.6154935154798529
35,0.4489701906931591
36,0.9371782284877622
37,0.5140025352023564
38,0.6750307758012104
39,0.6260350111122317
40,0.9002482894132245
41,0.5691212516782834
42,0.44674270586587966
43,0.6812265222484362
44,0.38168682252203334
45,0.8307736988394456
46,0.7103958170155854
47,0.5770768382376714
48,0.5954097119732756
49,0.7810811442885046
50,0.64049661374634
51,0.7314515005900885
52,0.6203609139225109
53,0.737163158545757
54,0.7222066026727563
55,0.6323944188648472
56,0.8847264571407756
57,0.5469821087731342
58,0.652341853982186
59,0.7427609229081757
60,0.3566736556544726
61,0.4954485579398052
62,0.09843930686394502
63,0.2796630313479571
64,0.3592881989706516
65,0.43053648909316444
66,0.26289937812582553
67,0.8179216171978182
68,0.2933523545605362
69,0.3325815897639275
70,0.4129792064726439
71,0.5602586591107734
72,0.44482529177895785
73,0.46990217478151447
74,0.4132451882802987
75,0.815049361046197
76,0.4646009106146104
77,0.5911937476965101
78,0.24180499402868902
79,0.27723648714416294
80,0.5886562953872462
81,0.6863941343370031
82,0.4480527760178066
83,0.4081006390326116
84,0.21189068577114017
85,0.9151405028577421
86,0.7738508985964212
87,0.1513067287960823
88,0.5354922511362266
89,0.18681517592622618
90,0.49253891144052897
91,0.857006502894237
92,0.3720453513055733
93,0.45885171210139153
94,0.4119801339479722
95,0.615531553875285
96,0.7865784947864968
97,0.5019598044601822
98,0.430264135023893
99,0.44312106175750776
100,0.8151008037585181
101,0.3833528641784094
102,0.34773437932962586
103,0.5288704853337916
104,0.4605852941070772
105,0.5903144647530207
106,0.8832352161906933
107,0.9055936915772274
108,0.3396360462399507
109,0.7249760500450235
110,0.6099307403309154
111,0.6561615356542124
112,0.7825406934033514
113,0.536418225367774
114,0.7110428824167577
115,0.8368612043882407
116,0.747653285565256
117,0.6922864541288403
118,0.4025873352082459
119,0.7292060958434003
120,0.8012471682557788
121,0.46891908615739725
122,0.561756044883665
123,0.45476083831116976
124,0.7631746973723053
125,0.6374285591367888
126,0.799100003518556
127,0.5721170273294546
128,0.6652168769454364
129,0.841385594414858
130,0.4692177736158878
131,0.6919000833477715
132,0.8765430446562654
133,0.5241616583239667
134,0.7077532032660171
135,0.6622228081415104
136,0.6307558846343209
137,0.39171708416087175
138,0.4044953617960355
139,0.20975301348217332
140,0.5879508581806413
141,0.2843725058312103
142,0.43176866186735335
143,0.6798868212477728
144,0.5673641885157048
145,0.6241188174231858
146,0.750552039753938
147,0.20700442449645678
148,0.7462971563727255
149,0.7091694275553005
150,0.1025597918665135
151,0.5847081834182137
152,0.6353878684991572
153,0.7723398223196805
154,0.950356028974303
155,0.27810175188671443
156,0.7423766050198715
157,0.6485429490325785
158,0.5877389075659389
159,0.8224677605763728
160,0.5410372585740183
161,0.3372542195089998
162,0.4317503436051238
163,0.7018094594435659
164,0.5044199908746922
165,0.7541648790015706
166,0.7177302508504179
167,0.838131702385539
168,0.8112706229690209
169,0.8127634293465407
170,0.7076736860818094
171,0.7814890027895185
172,0.8321020808739784
173,0.7369582179871307
174,0.3315430546897693
175,0.29743074299117717
176,0.8373553087651426
177,0.5852696655247568
178,0.7220983989348582
179,0.8110533518213862
180,0.8267174472136802
181,0.602714358925666
182,0.7707871959620467
183,0.48733069809265916
184,0.6312457664075866
185,0.5990667417672505
186,0.7264385455523138
187,0.5620575703095898
188,0.7692101393540084
189,0.7234906211737392
