ID,result
0,0.040244616384134055
1,0.05143881680605539
2,0.03026884611841123
3,0.08028516703955152
4,0.027919223128589982
5,0.0463236160349559
6,0.05843231596577072
7,0.03083969988028172
8,0.0411547622337843
9,0.07968862119158719
10,0.04036929096199574
11,0.029860047084162115
12,0.065500437528525
13,0.11283995515762066
14,0.1120185151417916
15,0.028041979341815744
16,0.021859610647050724
17,0.02470991833612364
18,0.029408403690972362
19,0.0711487976079104
20,0.01645373793636373
21,0.03463263161648624
22,0.07596148389453752
23,0.01752637355101256
24,0.6783819628363305
25,0.0706873779643131
26,0.01675002253441539
27,0.05856596963579878
28,0.13185949898740873
29,0.10940962388201993
30,0.029439534240793767
31,0.32151390153724363
32,0.0365247967005947
33,0.013342299207241372
34,0.043221434771973107
35,0.021556031551687213
36,0.7767413962071444
37,0.04157986500041003
38,0.0433106368096719
39,0.04864613247546734
40,0.11043397037773152
41,0.09030528992141462
42,0.023047028164431636
43,0.06601545282520353
44,0.025863360479398755
45,0.10325806936092534
46,0.074055769544486
47,0.02718881568232663
48,0.0515158154517146
49,0.11011445443416777
50,0.061833877460215
51,0.04774747787628263
52,0.03744710397742128
53,0.027764790419712013
54,0.0815681392771687
55,0.060339046587400004
56,0.342217110754772
57,0.059417632762810514
58,0.03894655753647602
59,0.054961108863388466
60,0.016421495907671224
61,0.023066778959956985
62,0.014571649613735024
63,0.017672236092321707
64,0.027852938534769257
65,0.025382779324625213
66,0.02079717691430564
67,0.08606875897728992
68,0.030694781518278175
69,0.02120678155094944
70,0.03536709129535723
71,0.0417950548457999
72,0.05573824700229341
73,0.022605105170068623
74,0.025475401267999
75,0.08772515868587707
76,0.02772085875660923
77,0.02986074620043651
78,0.013646370516158227
79,0.01639417631895674
80,0.04069878288825895
81,0.05562880897398291
82,0.040190240038742706
83,0.014879155186639443
84,0.10458840440250287
85,0.18457746544938092
86,0.08671851283643006
87,0.010610929257778684
88,0.0438368453792779
89,0.027736409138244295
90,0.02761306537125218
91,0.1311729015739467
92,0.027261903166260745
93,0.019022159492371397
94,0.025703392270003268
95,0.02276680024437623
96,0.05388198201014096
97,0.029111322198218957
98,0.017338744670191964
99,0.11596545069338668
100,0.11500603889953173
101,0.029207222169071335
102,0.008913681438891421
103,0.03537899356244918
104,0.016140579502784455
105,0.21934393910440364
106,0.36124777209685077
107,0.1324389864463026
108,0.02177684436703531
109,0.047145137183316234
110,0.024648117397408197
111,0.03602498869289645
112,0.06836837948495007
113,0.05455892730256726
114,0.03623675101936046
115,0.12206766775854958
116,0.04634090379250003
117,0.03169857844580121
118,0.019377856545319722
119,0.045338381574712074
120,0.10071792386447671
121,0.03562331545212923
122,0.016760553194599362
123,0.02654190080747959
124,0.07069519214225903
125,0.03618237303061378
126,0.06148008084694922
127,0.033749981729246724
128,0.03574390475861755
129,0.10740229817371746
130,0.018171113396279515
131,0.052678054908777
132,0.13132538683670977
133,0.01884614555655969
134,0.03700630353996973
135,0.03921830358991358
136,0.03393444833399574
137,0.02465583627780979
138,0.012161486593513515
139,0.02060332563606706
140,0.024773670757262375
141,0.10777602480584257
142,0.022816799939397236
143,0.050068076054791834
144,0.06190540798537701
145,0.049075859450012194
146,0.030907983659694587
147,0.021182569153391218
148,0.7058923326813715
149,0.028684395324566254
150,0.010104871935129734
151,0.06503585652155183
152,0.11367766666956367
153,0.45868526045605224
154,0.3044030395174949
155,0.016215201366661436
156,0.06359472090795867
157,0.03548180803775731
158,0.0773325149850449
159,0.08762779924562589
160,0.022741447706816176
161,0.024384331821548273
162,0.049065401910309184
163,0.048238253091775304
164,0.04021428833164842
165,0.07187208256243048
166,0.04967342172858472
167,0.26939314257612773
168,0.1408260884316042
169,0.12978990173979812
170,0.05274419632657819
171,0.0945638513089338
172,0.40120737243607374
173,0.04216850875115029
174,0.021870944980530833
175,0.010880097960396828
176,0.1573010741838362
177,0.03988679910624705
178,0.08341488348288989
179,0.07642390364882774
180,0.11039629434436099
181,0.033993487392911546
182,0.07398008662488499
183,0.01971208571525114
184,0.04681344529712981
185,0.044999179540395964
186,0.059645529369089366
187,0.032247541532924084
188,0.06965871838434574
189,0.048689263268677695
190,0.0401625808478914
191,0.03178407791552248
192,0.05959392055254102
193,0.0737217255824302
194,0.0554626799432312
195,0.06431065634323418
196,0.052467358036000084
197,0.012441221671415441
198,0.03266155031815935
199,0.04813059116697347
200,0.06600100684511337
201,0.21307464873735724
202,0.10223491745935473
203,0.03906760314783638
204,0.019723057628076954
205,0.041663979165004784
206,0.026638477299376496
207,0.006705297360664467
208,0.07266193321900132
209,0.079158055034026
210,0.044902085583994486
211,0.0355430287367971
212,0.0723156558098006
213,0.08066343864099892
214,0.03249541128896091
215,0.014341400949966446
216,0.07587432246332008
217,0.0526516662972715
218,0.08006400168866899
219,0.08790877008903482
220,0.03369044268361924
221,0.015464193440807027
222,0.027620675157280693
223,0.051643133869832755
224,0.027113597511666095
225,0.10359946791745708
226,0.12697490410576362
227,0.10799069260446335
228,0.08785595776997604
229,0.013922786651175842
230,0.03275394643559882
231,0.06307828752549073
